"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"2487","9dbe8ce4af5d34df4725e60968cd4a2d","NCT00331773",0.047,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Comparison of Disease-specific HRQOL Change in Expanded Prostate Cancer Index Composite (EPIC); the Utilization of Sexual Medications/Devices Supplements the EPIC","SECONDARY","EPIC Urinary Domain at 60 months","D011471","Radiation Therapy in Treating Patients With Stage II Prostate Cancer",FALSE,1092,"mann_whitney",NA,NA,NA,4.60432152418551
"2488","9dc48973b291b9b62c8e19002cb15554","NCT02528188",0.0108,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Physical Function Subscale Reduction of >=30%, >=50%, >=70% and >=90% Response at Weeks 2, 4, 8, 16, 24, 32, 40, 48, 56 and 64","SECONDARY","Week 16: \>=90% reduction","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1989,"logistic_regression",NA,NA,NA,1.73387845726896
"2489","9dc62320abad33ecf4f47d7ea3bc4925","NCT01522755",0.05,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Pacing Threshold During and Post Implant of the CapsureFix MRI Lead Model 5086","PRIMARY",NA,"D001919","Predictive Factors of a Successful Implant of the CapsureFix MRI Model 5086",TRUE,409,"t-test",NA,NA,NA,2.97672685958764
"2490","9dce26f7ecf7f876d0cd437b94e14a6f","NCT03597464",0.04,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number (and Percent) of Subjects in Partial Renal Response","SECONDARY","Month 30","D009393; D008181","Aurinia Renal Assessments 2: Aurinia Renal Response in Lupus With Voclosporin",FALSE,216,"logistic_regression",NA,NA,NA,1.80121336885754
"2491","9ddd05ee177dd63de400b7c3048be0e6","NCT03965754",0.02,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Logging in (7 Days)","PRIMARY",NA,NA,"Assessing the Impact of myHealth Rewards Enrollment Emails",FALSE,2850,"logistic_regression",NA,NA,NA,3.56990639752634
"2492","9ddf990548b0976dc825d5611105793d","NCT00455533",0.0192,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Randomized Participants With Non-missing pCR & Biomarker Expression (GENE [Probe Set]) to Explore Whether Gene Expression Patterns for GTSE1, Isoforms of β-tubulin, Kallikreins 5, 6, 10 Are Differentially Predictive of pCR/RCB1","SECONDARY","GTSE1 204318_s_at","D001943","Study to Assess Effectiveness of Giving Combination of Standard Chemotherapy Drugs Versus Combination of Standard Chemotherapy and New Drug Ixabepilone When Given Before Surgical Removal of Early Stage Breast Cancer",FALSE,295,"logistic_regression",NA,NA,NA,1.1175934183513
"2493","9de3ffdfd5a7514ce263a09c1072dbd0","NCT00475540",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Number of Participants With Anatomic Cure at 3 Years","PRIMARY","Sample size primary outcome 1 year: 45 participants per arm, 20% difference success (70% no mesh and 90% mesh), alpha of .05 and 80% power, 15% loss to follow-up.","D020047; D052858; D014596; D011391; D056887","Efficacy Study of Vaginal Mesh for Prolapse",TRUE,51,"t-test",NA,NA,NA,1.08637315449684
"2494","9e015b97c7270d00e57ddfb3543e27d9","NCT00070707",0.03,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline in AM and PM Rhinorrhea Symptom Score","SECONDARY","Change at Week 4 (AM)","D012220; D001249; D006255; D065631","Nasonex Compared With Placebo in Participants With Seasonal Allergic Rhinitis (SAR) and Concomitant Asthma (P03280)",FALSE,187,"anova",2,NA,NA,1.31455719552922
"2495","9e09ca7c199acd7b28d5ba043340ea27","NCT02708095",0.041,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants Who Achieve Remission of Arthritis and/or Rash Defined by the Systemic Lupus Erythematosus Disease Activity Index 2000 (SLEDAI-2K)","PRIMARY",NA,"D008180","A Study of Baricitinib (LY3009104) in Participants With Systemic Lupus Erythematosus (SLE)",FALSE,209,"logistic_regression",NA,NA,NA,1.80968020360447
"2496","9e0c4bca23cae4a61441fa6c37ca8353","NCT00565812",0.047,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Joint Space Narrowing Progression","SECONDARY","Odds ratio, 95 percent CI and P-values were obtained from a logistic regression model, with treatment group, (collapsed) KLG, geographic region, and gender as factors, age and body mass index as covariates.","D010003; D020370","A Long-Term, Placebo-Controlled X-Ray Study Investigating the Safety and Efficacy of SD-6010 in Subjects With Osteoarthritis of the Knee",FALSE,848,"logistic_regression",NA,NA,NA,4.05955092472927
"2497","9e1afd9030800f1de98f3a4caa250876","NCT02270671",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Social Phobia and Anxiety at 4-week Post-intervention and 12-week Follow-up","PRIMARY",NA,"D003863","Attention Bias Modification Training for Young People",FALSE,120,"anova",2,NA,NA,1.63072147479452
"2498","9e1b2e72107940f3f62d6a0c178c4519","NCT02528253",0.0126,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Average LBPI Reduction of >=30 Percent(%), >=50%, >=70% and >=90% From Baseline at Weeks 2, 4, 8, 12, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/Last Observation Carried Forward (LOCF)","SECONDARY","Week 4, \>=70%: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline average LBPI and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,810,"logistic_regression",NA,NA,NA,1.27143747204344
"2499","9e5cd791f60c4120220d98022c81066c","NCT00362115",0.0429,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in Daytime (6am to 10 pm) Mean Systolic Blood Pressure Measured by Ambulatory Blood Pressure Monitoring.","SECONDARY",NA,"D006973","Safety and Efficacy of Azilsartan Medoxomil in Participants With Mild to Moderate Hypertension",FALSE,95,"anova",2,NA,NA,1.28254291101734
"2500","9e9e0c88aab4d861bafcbeb0d11e9f60","NCT01850446",0.04,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Duration of Clinical Symptoms of Influenza (Fever, Non-specific Symptoms and Nasal/ Throat/ Chest Symptoms) in Days.","SECONDARY","Fever duration","D007251","Comparative Clinical Trial of Efficacy and Safety of Ergoferon Versus Oseltamivir in Treatment of Influenza",FALSE,184,"t-test",NA,NA,NA,1.66526992555918
"2501","9ea09cd26ad64de87264aa41ca96a498","NCT02078713",0.03,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Patient Contraceptive Counseling Satisfaction","SECONDARY",NA,NA,"Patient-Centered Support for Contraceptive Decision-Making",FALSE,749,"logistic_regression",NA,NA,NA,2.60613189144527
"2502","9eb4f11f4b172de7f26280a754a92ae3","NCT00762762",0.05,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"IL-6 (Interleukin - 6)","PRIMARY","The null hypothesis states that there is no difference between groups.","D010518","Effectiveness of a Triclosan Containing Toothpaste in Maintaining Periodontal Health in a Type 2 Diabetic Population",FALSE,46,"anova",2,NA,NA,1.03597838019194
"2503","9ec7e97b352dc3c953de2c9fe7ea52e7","NCT00377260",0.04,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"The Distribution of Children With Nasopharyngeal (NP) Colonization With Penicillin-susceptible Streptococcus Pneumoniae (S. pn) at the Follow-up Visit","SECONDARY","Null hypothesis: There is no difference between the two groups regarding the proportion of children colonized with penicillin-susceptible Streptococcus pneumoniae.","D010031; D010033","Acute Otitis Media (AOM) Therapy Trial in Young Children",FALSE,257,"logistic_regression",NA,NA,NA,1.96168098215128
"2504","9ed4c88af0c1ba1760862784f6203f58","NCT00286468",0.025,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants With Glycosylated Hemoglobin ≤ 7.5%.","SECONDARY",NA,"D003920","Study of Alogliptin Combined With Sulfonylurea in Subjects With Type 2 Diabetes Mellitus.",FALSE,302,"logistic_regression",NA,NA,NA,1.42132297071072
"2505","9ee4a841c47a58537d7bb85cee0f0f1b","NCT03192176",0.0377,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Absolute Reduction of 2 in Mean Number of Moderate and Severe VMS Per Day From Baseline to Each Study Week","SECONDARY","Week 3","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,83,"logistic_regression",NA,NA,NA,1.07915920046559
"2506","9eedd689334cf41dd7e4899a53e1d203","NCT03713619",0.0248,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving NRS30","SECONDARY","Logistic regression analysis of skin pain/NRS30 response at Week 16 (pooled data, multiple imputation)","D017497; D016575","This Was a Study of Efficacy and Safety of Two Secukinumab Dose Regimens in Subjects With Moderate to Severe Hidradenitis Suppurativa (HS).",FALSE,250,"logistic_regression",NA,NA,NA,1.28647669286758
"2507","9ef731239b442cc3d660c12e3ea65bb3","NCT03239496",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Seroconversion Non Inferiority of 3 Doses f-IPV ID vs 3 Doses IPV IM","SECONDARY","The group sizes are chosen to provide ≥ 80% power for each of the primary objectives, for the individual statistical tests of each serotype, as well as across both serotypes simultaneously. Power of ≥80% is also available for all secondary objectives, except for the comparison of the f-IPV regimen administered at weeks 14 and 36 to the 3-dose IPV regimen, which has power of 62% for individual serotypes, and 39% for the combined serotypes.","D011051","A Study to Evaluate Immunogenicity of Intramuscular Full-Dose and Intradermal Fractional Dose of IPV",FALSE,338,"t-test",NA,NA,NA,2.70871991927501
"2508","9f090d6d78c9fe9025285b411397f60f","NCT01908907",0.048,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Feasibility and Tolerability of Daily Enteral DHA Oil - Weight Change","PRIMARY","Linear mixed models were used to explore growth over time (weight, length and head circumference). These models included a random effect for intercepts and slopes to account for subject specific growth over time as well as a random effect for possible correlation between twins and triplets present in the data set. Fixed effects included both a linear and quadratic time effect, GA at birth, treatment group, full feeds (yes/no), and interactions. Non-significant interactions were eliminated.","D047928","Bridging the Docosahexaenoic Acid (DHA) Gap: The Effects of Omega-3 Fatty Acid Supplementation in Premature Infants",FALSE,60,"linear_regression",NA,NA,NA,1.13287941501804
"2509","9f0d57dacb1fcda8e447d7b3e56420cb","NCT02900378",0.0465,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Total Weekly Time Spent in Moderate-to-Vigorous Non-sedentary Daytime Physical Activity","SECONDARY","Change from BL at Week 4","D006333","randOmized stUdy Using acceleromeTry to Compare Sacubitril/valsarTan and Enalapril in Patients With Heart Failure",FALSE,604,"mann_whitney",NA,NA,NA,3.3986340760396
"2510","9f101e69d61c2e56e98a267b0efd4e1b","NCT01234649",0.05,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Insulinogenic Index (IGI) /HOMA-IR","SECONDARY","Factorial repeated measures ANOVA","D016640; D003920; D003924; D024821; D018149","Combined Liraglutide and Metformin Therapy in Women With Previous Gestational Diabetes Mellitus (GDM)",FALSE,72,"anova",2,NA,NA,1.27670232702116
"2511","9f10cdc6e75329d1864830a7ba6aaef8","NCT01459653",0.024,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Modeling CIN/FN-related Hospitalization: Cycle Level","SECONDARY","Over- vs. correctly prophylacted as patient-level predictor for CIN/FN-related hospitalization","D009101; D009503; D064147; D000084462; D005334","Multi-level Evaluation of Chemotherapy-induced Febrile Neutropenia Prophylaxis, Outcomes, and Determinants With Granulocyte-colony Stimulating Factor",FALSE,1383,"logistic_regression",NA,NA,NA,2.91692748142937
"2512","9f12ef5a162137470ca78eeb39f1c668","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Biliary Events","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"2513","9f141b7db28931253917ff4f74b46351","NCT02028676",0.03,"Linear regression","INTERVENTIONAL",0,0,0,0,1,"LCM vs CDM, Induction ART: Change From Baseline in Absolute CD4 to Week 144","SECONDARY",NA,"D000163; D015658","Efficacy Study of Different Laboratory Management Strategies and Drug Regimens in HIV-infected Children in Africa",FALSE,646,"linear_regression",NA,NA,NA,2.42152762614784
"2514","9f23be0910830b16929262f4fe459e94","NCT01616771",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"The Differences in the Glottis View (C&L Grade) of Macintosh Laryngoscope and GVL Selected by Weight.","PRIMARY","An improvement of C\&L grade ordinal scale by 2 was considered a clinically significant change. The mean difference of C\&L grade ordinal scale between DL and GVLw was 1.3, and its standard deviation was 2.0 in our pilot study. The required sample size for the Wilcoxon signed rank test was 21 with an α error of 0.05 and 80% power.",NA,"GlideScope®Video Laryngoscope for Difficult Intubation: Implication of the Size of Blade",TRUE,46,"mann_whitney",NA,NA,NA,1.03597838019194
"2515","9f26fe939d46b14cecd7310f4c196644","NCT00301262",0.0257,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Baseline to <Week 8 and Week 8 to <=Week 14 in Event Log: Hardness of First Erections Grade 3 or 4","SECONDARY",NA,"D007172","Impact Of Viagra On Sexual Satisfaction Of Men With Mild Erectile Dysfunction Who Are Sexually Dissatisfied",FALSE,162,"t-test",NA,NA,NA,1.07370073775507
"2516","9f2dc6f681f7757f63b93ba61869b07d","NCT01434680",0.05,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Geometric Mean Human Serum Bactericidal Activity Titers Against N Meningitidis Serogroup C 28 Days After Vaccination","PRIMARY","The study would be considered a success if the two-sided 95% confidence intervals (CIs) for the hSBA GMT ratios comparing MenC-CRM ROS to MenC-CRM EMV at 28 days after a single vaccination were both within the equivalence interval (0.5, 2.0).","D008589; D008585; D008581","Evaluating the Comparative Safety and Immunogenicity of Three Lots of Novartis Meningococcal C Conjugate Vaccine in Healthy Toddlers",TRUE,540,"anova",2,NA,NA,3.41648438836919
"2517","9f4ea253019aa4585292579dd5e051fb","NCT02891226",0.029,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants Achieving Patient Reported Outcome Remission at Week 12","SECONDARY",NA,"D003424","A Study of Mirikizumab (LY3074828) in Participants With Active Crohn's Disease",FALSE,128,"logistic_regression",NA,NA,NA,1.062720269585
"2518","9f4fcc3d152fda42e4167f95c21ff6b6","NCT00884221",0.025,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Number of Follicles of >= 12mm, 12-14 mm, 15-16 mm and >= 17 mm in Each Participant, Intention-to-treat (ITT) Analysis Set","SECONDARY","Comparison between treatment groups of the average number of follicles \>= 12 mm on the last stimulation day","D007246","MENOPUR in Gonadotrophin-releasing Hormone (GnRH) Antagonist Cycles With Single Embryo Transfer",FALSE,749,"mann_whitney",NA,NA,NA,2.22727781090795
"2519","9f56404cc5ccd550d72fe64dba9b8173","NCT01044706",0.05,"ANOVA","INTERVENTIONAL",0,1,0,0,0,"AUC0-144 (Area Under the Concentration-time Curve From Time Zero to 144 Hour Post-dose)","PRIMARY","Using GLM procedures in SAS, ANOVA was performed on ln-transformed AUC0-144 at the alpha level of 0.05. Factors incorporated in the model will include: Group, Treatment and Treatment\*Group. Intra-subject coefficient of variation (CV%) will be estimated. The ratio of means (T/R) and 90% geometric confidence interval for the ratio of means, based on least-squares means from the ANOVA of the ln-transformed data, will be calculated for AUC0-144 hour.","D044342","Bioequivalence Study of Bicalutamide 50 mg Tablet and Casodex® 50 mg Tablet in Healthy Subjects Under Fed Conditions",TRUE,60,"anova",2,NA,NA,1.17169922891753
"2520","9f6f486a4ddf31311fd1fe101c0ccffc","NCT00537940",0.0252,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Percentage of Participants With Optimal Sleep Assessed Using Medical Outcomes Study-Sleep Scale (MOS-SS) Score.","SECONDARY","Baseline: Logistic regression model was used to estimate odds ratio and corresponding 95% CI of treatment difference, with treatment as fixed effect and for post-baseline assessments baseline was included as a covariate.","D004827; D012640; D004828; D017029","Comparative Study Of Pregabalin And Gabapentin As Adjunctive Therapy In Subjects With Partial Seizures",FALSE,478,"logistic_regression",NA,NA,NA,1.79499303911206
"2521","9f7c666e62ce0650137f53ba288eb4fe","NCT01089582",0.0382,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Participants for Change From Baseline for the Caregiver's Assessment of Improvement at Week 12","PRIMARY","The effect of possible prognostic factors on response: significant medical history. Participants were classified as responders if they were much improved or improved from baseline.","D000544","Quality Of Life Assessment In Alzheimer's Disease (AD) Patients Receiving Aricept Tablets",FALSE,603,"logistic_regression",NA,NA,NA,2.8762104048177
"2522","9f80acaf300e2e117888b3361629434f","NCT03573830",0.033,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Interest in the Communication Material","SECONDARY",NA,"D014947","Randomized Control Trial of Booster Seat Education Material to Increase Perceived Benefit Among Parents",FALSE,720,"t-test",NA,NA,NA,2.77289754227668
"2523","9f9b522a5ad7b99ecc83eeac6bbd1bcb","NCT03199053",0.042,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Low-dose Versus Placebo (Weighted): Percentage of Participants With Baseline HbA1c ≥ 7% Who Achieved HbA1c < 7% at Week 26","SECONDARY",NA,"D003920; D003924","Study to Evaluate Safety and Efficacy of Dapagliflozin and Saxagliptin in Patients With Type 2 Diabetes Mellitus (T2DM) Aged 10 to Below 18 Years Old",FALSE,88,"logistic_regression",NA,NA,NA,1.21477853799606
"2524","9f9eed56a6df19b71174d54ef08311e4","NCT01517373",0.0454,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in Body Weight at Week 2, 4, 6, 8, 12 and 14","SECONDARY","Week 2: Treatment difference and 80% CI were based on LS mean. MMRM analysis was performed with treatment, duration of T2DM, time and treatment-by-time interaction as fixed effects, baseline as the covariate, time was repeated for participant.","D003920; D003924","Study To Understand Efficacy And Safety Of Investigational Agent (PF-04937319) Compared To Approved Agent (Glimepiride) In Patients With Diabetes On Metformin",FALSE,119,"t-test",NA,NA,NA,1.49859032778185
"2525","9fc3418667fdb489145d26e464f63c79","NCT02303704",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Post-op CK-MB Levels","PRIMARY","Null hypothesis was there is no significant difference between the means of two groups",NA,"Myocardial Protection With Multiport Antegrade Cold Blood Cardioplegia",TRUE,434,"t-test",NA,NA,NA,3.06552394865376
"2526","9fcbb6c3ace416de4d1315b90fe32004","NCT02123797",0.0474,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Stage-Appropriateness Treatment Selection, MD vs SC (Conference) vs SC (no Conference)","PRIMARY","We examined treatment selection practices with or without MD care in a single healthcare system.",NA,"Building a Multidisciplinary Bridge Across the Quality Chasm in Thoracic Oncology",FALSE,438,"logistic_regression",NA,NA,NA,2.94476953950871
"2527","9fcd1a6a59aaa753cc0b7d614afc8144","NCT03962738",0.018,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants With 48-Hour Sustained Pain Freedom","SECONDARY",NA,"D008881","A Study Lasmiditan (LY573144) in a Single Migraine Attack in Japanese Participants With Migraine",FALSE,392,"logistic_regression",NA,NA,NA,1.21493952771955
"2528","9fd0f74e59fd08ce54e320c2e88e3a72","NCT00783198",0.032,"ANOVA","INTERVENTIONAL",0,0,1,1,0,"Average Combined Rhinoconjunctivitis DSS and DMS Over the Entire RS","SECONDARY",NA,"D012220; D001249; D065631; D003231","Efficacy and Long-Term Safety of Ragweed (Ambrosia Artemisiifolia) Sublingual Tablet in Adults With a History of Ragweed-Induced Rhinoconjunctivitis With or Without Asthma (Study P05233)(COMPLETED)",FALSE,318,"anova",2,NA,NA,1.80219898371573
"2529","9fd38a1507b5edba3363a0c04866ab52","NCT03170271",0.0401,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Patient Global Impression of Severity (PGI-S): Responder Status at the EOT (Week 24)","SECONDARY","Estimate of the log odds of being a responder classified as type 'Important Improvement' at Week 24 in the benralizumab group compared to the placebo group using a logistic regression.","D001249","A Study of the Safety and Effectiveness of Benralizumab to Treat Patients With Severe Uncontrolled Asthma.",FALSE,532,"logistic_regression",NA,NA,NA,2.81639504926603
"2530","9fd9eae4beff136a923115806b35467a","NCT00438464",0.03,"Mann-Whitney","INTERVENTIONAL",0,0,1,0,0,"Comparison of Biomarkers Between Treatment Arms: Percentage Change of Tumor Cells Exhibiting Detectable Staining Within Gleason Grade 3 (GG3) Biomarker Subgroups at Prostatectomy","PRIMARY","Cleaved Caspase 3 (Caspase), Within GG3","D011471","Finasteride in Treating Patients With Stage II Prostate Cancer Who Are Undergoing Surgery",FALSE,130,"mann_whitney",NA,NA,NA,1.10211797931882
"2531","9fe0948ac6a575a28f8d26568bc620bb","NCT02209181",0.028,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Pain Intensity Difference From Baseline (PID) Scores at 1.5 Hours Post Dose","SECONDARY","The null hypothesis was no difference between groups. The alternative hypothesis was a difference between groups.","D014098","A Dental Pain Study to Test the Effectiveness of a New Pain Reliever Medicine",FALSE,136,"anova",2,NA,NA,1.06188324741234
"2532","9fec5932f2f50f7858015a61d6dab802","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Perceived Cancer Risk","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",TRUE,1750,"linear_regression",NA,NA,NA,6.13526752012651
"2533","9ff2dcba38d0b6df5e165216f199b268","NCT01559259",0.038,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Pain Relief Rating Score (PRR)","SECONDARY","10 hour: Treatment difference and 95% CI were based on LSM from ANOVA with treatment, baseline categorical PSR, gender and treatment-by-baseline categorical PSR terms used as covariates.","D014098","Evaluation of the Efficacy of Novel Ibuprofen Acetaminophen Combination Formulations in the Treatment of Post-surgical Dental Pain",FALSE,120,"anova",2,NA,NA,1.29585716458414
"2534","9ff9e074e77a1b4b48493f12821ca2c2","NCT05170061",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Daytime Heart Rate","SECONDARY","see primary dependent variable","D006973","24 Hour Ambulatory Cardiac Oxygen Consumption",FALSE,78,"t-test",NA,NA,NA,1.32610986002301
"2535","a00d2310c07f4c63d331130bde257ce6","NCT03192176",0.0392,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Absolute Reduction of 2 in Mean Number of Moderate and Severe VMS Per Day From Baseline to Each Study Week","SECONDARY","Week 2","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,85,"logistic_regression",NA,NA,NA,1.12777749916249
"2536","a02282550b96c26947526ebeac5f0a12","NCT03705286",0.05,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Airway Related Complications","SECONDARY","We evaluated whether there are differences in the risk of laryngeal injury between the PU-EVAC and PVC treatment groups, comparing their respective risk difference (i.e., probability\[PU-EVAC\] - probability \[PVC\]). We fit a logistic regression model and incorporated robust (i.e., Huber-White heteroskedastic consistent) standard error estimates for our hypothesis test and 95% confidence interval estimates.","D011014; D053717","Endotracheal Tubes to Prevent Ventilator-Associated Pneumonia",FALSE,156,"logistic_regression",NA,NA,NA,1.85245347153569
"2537","a028759dd263ae5ac386790af23557d4","NCT01236053",0.0033,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of All-Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,1710950,"logistic_regression",NA,NA,NA,17.4515838842603
"2538","a03b452a310c07ee5e86586f30679f96","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Total Saturated Fat","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",TRUE,1753,"linear_regression",NA,NA,NA,6.14051253521365
"2539","a03c832acac0b0ab265cfafe9258a677","NCT00539539",0.016,"Linear regression","INTERVENTIONAL",0,0,1,0,0,"CPR Fraction","SECONDARY","Cluster adjusted difference in average CPR fraction.","D006323","Automated Real-time Feedback on CPR Study",FALSE,1586,"linear_regression",NA,NA,NA,2.19213850377385
"2540","a042d21947feb099e2b74a33e4e83f47","NCT02237950",0.015,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Recurrence of BV Where a Diagnosis of BV is Defined as the Presence of at Least 3 Clinical Findings","PRIMARY",NA,"D016585; D014623; D012008","Efficacy and Safety Study of SPL7013 Gel to Prevent the Recurrence of Bacterial Vaginosis (BV)",FALSE,585,"logistic_regression",NA,NA,NA,1.26191295949806
"2541","a0490ffe3c0019ba6aad7cec23765d0a","NCT00967330",0.0485,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30 (EORTC QLQ - C30) at Baseline, Post-Baseline (up to Month 30)","SECONDARY","Nausea/Vomiting. ANOVA included all post-baseline data (Months 3 through 21).","D005909","A Study of Avastin (Bevacizumab) and Irinotecan Versus Temozolomide Radiochemistry in Patients With Glioblastoma",FALSE,170,"anova",2,NA,NA,1.88336545941277
"2542","a0622c4b6bbf58477ed06599e611875c","NCT03965754",0.038,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Enrollment (7 Days)","PRIMARY","We conducted a logistic regression with the three email conditions as dummy variables with no email as the reference group (among employees who never enrolled in the program).",NA,"Assessing the Impact of myHealth Rewards Enrollment Emails",FALSE,2847,"logistic_regression",NA,NA,NA,6.20438017297959
"2543","a06969994a57ae058f1263f1ede07b45","NCT01044706",0.05,"ANOVA","INTERVENTIONAL",0,1,0,0,0,"Cmax (Maximum Observed Concentration of Drug Substance in Plasma)","PRIMARY","Using GLM procedures in SAS, ANOVA was performed on ln-transformed Cmax at the alpha level of 0.05. Factors incorporated in the model will include: Group, Treatment and Treatment\*Group. Intra-subject coefficient of variation (CV%) will be estimated. The ratio of means (T/R) and 90% geometric confidence interval for the ratio of means, based on least-squares means from the ANOVA of the ln-transformed data, will be calculated for Cmax.","D044342","Bioequivalence Study of Bicalutamide 50 mg Tablet and Casodex® 50 mg Tablet in Healthy Subjects Under Fed Conditions",TRUE,60,"anova",2,NA,NA,1.17169922891753
"2544","a071b2dddae3c08df048a4dfecc28bdc","NCT01056718",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Mitral Valve E/A Ratio","SECONDARY","Nebivolol treatment group refers to 50 patients that completed 10 weeks of open label nebivolol treatment. Results were compared using paired T-tests in a pre - post study design before and after 10 weeks of his/her treatment. Each subject served as own control.","D006973; D054160","Effects of Nebivolol on Exercise Tolerance and Left Ventricular Systolic and Diastolic Function",TRUE,50,"t-test",NA,NA,NA,1.07648023860356
